racer_id,jyo_cd,form_venue_win_5,form_venue_top2_5
2573,18,0.0,0.3333333333333333
2573,19,0.0,0.4
2573,20,0.2,0.4
2573,21,0.4,0.4
2573,22,0.2,0.2
2573,23,0.2,0.2
2573,24,0.3333333333333333,0.3333333333333333
2574,01,0.0,0.2
2574,02,0.4,0.4
2574,03,0.0,0.0
2574,04,0.4,0.6
2574,05,0.4,0.6
2574,06,0.0,0.5
2574,07,0.0,0.2
2574,08,0.0,0.2
2574,09,0.0,0.2
2574,10,0.4,0.8
2574,11,0.2,0.4
2574,12,0.0,0.3333333333333333
2574,13,0.0,0.0
2574,14,0.4,0.4
2574,15,0.0,0.0
2574,16,0.3333333333333333,0.3333333333333333
2574,17,0.2,0.2
2574,18,0.2,0.4
2574,19,0.2,0.4
2574,20,0.0,0.4
2574,21,0.0,0.4
2574,22,0.0,0.0
2574,23,0.0,0.25
2574,24,0.2,0.2
2575,01,0.0,0.0
2575,02,0.4,0.4
2575,03,0.0,0.0
2575,04,0.4,0.6
2575,05,0.0,0.0
2575,06,0.0,0.4
2575,07,0.2,0.2
2575,08,0.6666666666666666,0.6666666666666666
2575,09,0.2,0.2
2575,10,0.4,0.4
2575,11,0.0,0.6666666666666666
2575,12,0.4,0.6
2575,13,0.0,0.4
2575,14,0.3333333333333333,0.3333333333333333
2575,15,0.0,0.4
2575,16,0.0,0.0
2575,17,0.2,0.2
2575,18,0.0,0.0
2575,19,0.2,0.2
2575,20,0.0,0.2
2575,21,0.2,0.2
2575,22,0.0,0.25
2575,23,0.4,0.6
2576,01,0.0,0.0
2576,02,0.5,1.0
2576,03,0.0,0.0
2576,04,1.0,1.0
2576,05,0.5,1.0
2576,06,0.0,0.5
2576,07,0.0,0.0
2576,08,0.0,0.2
2576,09,0.2,0.8
2576,10,0.4,0.4
2576,11,1.0,1.0
2576,12,0.5,0.5
2576,13,0.2,0.8
2576,14,0.25,0.25
2576,15,0.0,0.5
2576,16,0.0,0.3333333333333333
2576,17,0.0,0.2
2576,18,0.2,0.2
2576,19,0.5,0.5
2576,20,0.2,0.2
2576,21,0.0,0.4
2576,22,0.2,0.2
2576,23,0.25,0.5
2576,24,0.0,1.0
2577,01,0.25,0.5
2577,02,0.4,0.6
2577,03,0.2,0.4
2577,04,0.0,0.5
2577,05,0.0,0.0
2577,06,0.2,0.2
2577,07,0.0,0.2
2577,08,0.2,0.4
2577,09,0.0,0.2
2577,10,0.4,0.8
2577,11,0.25,0.5
2577,12,0.2,0.2
2577,13,0.0,0.0
2577,14,0.0,0.4
2577,15,0.0,0.0
2577,16,0.4,0.4
2577,17,0.3333333333333333,0.6666666666666666
2577,18,0.0,0.4
2577,20,0.4,0.4
2577,21,0.0,0.0
2577,22,0.0,0.3333333333333333
2577,23,0.25,0.5
2577,24,0.0,0.2
2578,01,0.0,0.0
2578,02,0.3333333333333333,0.3333333333333333
2578,03,0.0,0.0
2578,04,0.0,0.5
2578,05,0.0,0.0
2578,06,0.0,0.0
2578,07,0.2,0.4
2578,08,0.0,0.0
2578,09,0.2,0.4
2578,10,0.2,0.4
2578,11,0.2,0.2
2578,12,0.25,0.25
2578,13,0.0,0.0
2578,14,0.2,0.6
2578,15,0.0,0.2
2578,16,0.2,0.2
2578,17,0.2,0.2
2578,18,0.25,0.75
2578,19,0.25,0.5
2578,20,0.2,0.6
2578,21,0.2,0.8
2578,23,0.4,0.4
2578,24,0.0,0.2
2579,01,0.0,0.2
2579,02,0.0,0.2
2579,03,0.0,0.2
2579,04,0.2,0.2
2579,05,0.2,0.4
2579,06,0.4,0.6
2579,07,0.2,0.6
2579,08,0.0,0.0
2579,09,0.0,0.4
2579,10,0.4,0.6
2579,11,0.2,0.2
2579,12,0.2,0.4
2579,13,0.0,1.0
2579,14,0.2,0.2
2579,15,0.0,0.25
2579,16,0.2,0.6
2579,17,0.0,0.4
2579,18,0.2,0.2
2579,19,0.25,0.25
2579,20,0.2,0.6
2579,21,0.0,0.3333333333333333
2579,22,0.5,1.0
2579,23,0.25,0.25
2579,24,0.2,0.2
2580,01,0.2,0.8
2580,02,0.0,0.0
2580,03,0.0,0.4
2580,04,0.4,0.8
2580,05,0.2,0.6
2580,06,0.2,0.2
2580,07,0.0,0.0
2580,08,0.0,0.0
2580,09,0.6666666666666666,1.0
2580,10,0.2,0.2
2580,11,0.2,0.2
2580,12,0.2,0.4
2580,13,0.4,0.6
2580,14,0.0,0.0
2580,15,0.0,0.5
2580,16,0.0,0.4
2580,17,0.2,0.4
2580,18,0.0,0.0
2580,19,0.0,0.0
2580,20,0.2,0.4
2580,21,0.0,0.0
2580,22,0.5,0.75
2580,23,0.0,0.0
2580,24,0.0,0.25
2581,01,0.2,0.2
2581,02,0.2,0.2
2581,03,0.0,1.0
2581,04,0.3333333333333333,0.3333333333333333
2581,05,0.2,0.4
2581,06,0.0,0.0
2581,07,0.0,0.3333333333333333
2581,08,0.5,0.5
2581,09,0.0,0.75
2581,10,0.0,0.2
2581,11,0.4,0.4
2581,12,0.0,0.2
2581,13,0.25,0.5
2581,14,0.0,0.0
2581,15,0.8,0.8
2581,16,0.0,0.6666666666666666
2581,17,0.0,0.3333333333333333
2581,18,0.2,0.2
2581,19,0.0,0.3333333333333333
2581,20,0.6,0.6
2581,21,0.0,0.6
2581,22,0.2,0.2
2581,23,0.0,0.25
2581,24,0.0,0.4
2582,01,0.0,1.0
2582,02,0.4,0.6
2582,03,0.4,0.6
2582,04,0.0,0.0
2582,05,0.4,0.8
2582,06,0.4,0.4
2582,07,0.2,0.6
2582,08,0.4,0.6
2582,09,0.0,0.2
2582,10,0.2,0.2
2582,11,0.0,0.3333333333333333
2582,12,1.0,1.0
2582,13,0.25,0.25
2582,14,0.3333333333333333,0.3333333333333333
2582,15,0.2,0.2
2582,16,0.2,0.4
2582,17,0.25,0.5
2582,18,0.2,0.4
2582,19,0.0,0.0
2582,20,0.0,0.4
2582,21,0.25,0.25
2582,22,0.0,0.4
2582,23,0.5,1.0
2582,24,0.2,0.2
2583,01,0.2,0.6
2583,02,0.0,0.0
2583,03,0.0,0.3333333333333333
2583,04,0.2,0.2
2583,05,0.0,0.0
2583,06,0.0,0.4
2583,07,0.0,0.6666666666666666
2583,08,0.0,0.4
2583,09,0.0,0.4
2583,10,0.2,0.2
2583,11,0.2,0.8
2583,12,0.2,0.2
2583,13,0.25,0.75
2583,14,0.0,0.0
2583,15,0.0,0.25
2583,16,0.0,0.4
2583,17,0.0,0.5
2583,18,0.2,0.4
2583,19,0.2,0.4
2583,20,0.0,0.3333333333333333
2583,21,0.0,0.0
2583,22,0.0,0.2
2583,23,0.0,0.3333333333333333
2583,24,0.0,0.4
2584,01,0.0,0.4
2584,02,0.4,0.6
2584,03,0.0,0.0
2584,04,0.2,0.4
2584,05,0.2,0.4
2584,06,0.3333333333333333,0.3333333333333333
2584,07,0.0,0.5
2584,08,0.2,0.8
2584,09,0.0,0.2
2584,10,0.2,0.4
2584,11,0.0,0.4
2584,12,0.2,0.2
2584,13,0.0,0.0
2584,14,0.2,0.6
2584,15,0.0,0.5
2584,16,0.0,0.2
2584,17,0.0,0.0
2584,18,0.0,0.2
2584,19,0.0,0.4
2584,20,0.0,0.2
2584,21,0.0,0.0
2584,22,0.2,0.4
2584,23,0.5,0.5
2584,24,0.2,0.2
2585,01,0.2,0.2
2585,02,0.0,0.0
2585,03,0.4,0.4
2585,04,0.2,0.2
2585,05,0.0,0.2
2585,06,0.2,0.6
2585,07,0.0,0.4
2585,08,0.4,0.4
2585,09,0.0,0.0
2585,10,0.0,0.0
2585,11,0.25,0.5
2585,12,0.0,0.0
2585,13,0.0,0.4
2585,14,0.25,0.75
2585,15,0.2,0.4
2585,16,0.0,0.0
2585,17,0.0,0.2
2585,18,0.4,0.6
2585,19,0.4,0.6
2585,20,0.0,0.0
2585,21,0.2,0.2
2585,22,0.2,0.4
2585,23,0.5,0.5
2585,24,0.0,0.25
2586,01,0.0,0.2
2586,02,0.2,0.4
2586,03,0.0,0.0
2586,04,0.5,0.5
2586,05,0.2,0.6
2586,06,0.2,0.4
2586,07,0.2,0.4
2586,08,0.25,0.5
2586,09,0.0,0.25
2586,10,0.4,0.4
2586,11,0.2,0.2
2586,12,0.2,0.4
2586,13,0.4,0.4
2586,14,0.25,0.5
2586,15,0.0,0.0
2586,16,0.0,0.0
2586,17,0.0,0.3333333333333333
2586,18,0.0,0.5
2586,19,0.2,0.2
2586,20,0.0,0.0
2586,21,0.6666666666666666,0.6666666666666666
2586,22,0.0,0.0
2586,23,0.0,0.8
2586,24,0.2,0.4
2587,01,0.0,1.0
2587,02,0.2,0.4
2587,03,0.0,0.0
2587,04,0.2,0.6
2587,05,0.4,0.4
2587,06,0.0,0.3333333333333333
2587,07,0.0,0.25
2587,08,0.2,0.4
2587,09,0.0,0.2
2587,10,0.2,0.2
2587,11,0.5,0.75
2587,12,0.0,0.0
2587,13,0.0,0.4
2587,14,0.0,0.6
2587,15,0.6,0.8
2587,16,0.0,0.0
2587,17,0.4,0.6
2587,18,0.3333333333333333,0.3333333333333333
2587,19,0.25,0.75
2587,20,0.2,0.6
2587,21,0.0,0.6
2587,22,0.4,0.4
2587,23,0.2,0.4
2587,24,0.0,0.3333333333333333
2588,01,0.2,0.4
2588,02,0.2,0.4
2588,03,0.0,0.0
2588,04,0.4,0.6
2588,05,0.0,0.2
2588,06,0.5,0.5
2588,07,0.4,0.4
2588,08,0.6,0.6
2588,09,0.0,0.5
2588,10,0.0,0.2
2588,11,0.2,0.2
2588,12,0.0,0.0
2588,13,0.2,0.2
2588,14,0.2,0.2
2588,15,0.4,0.4
2588,16,0.0,0.0
2588,17,0.2,0.2
2588,18,0.25,0.5
2588,19,0.3333333333333333,0.6666666666666666
2588,20,0.2,0.2
2588,21,0.0,0.25
2588,22,0.0,0.2
2588,23,0.6,0.6
2588,24,0.2,0.4
2589,01,0.0,0.0
2589,02,0.2,0.2
2589,03,0.0,0.5
2589,04,0.4,0.8
2589,05,0.0,0.0
2589,06,0.0,0.25
2589,07,0.4,0.6
2589,08,0.0,0.0
2589,09,0.0,0.0
2589,10,0.4,0.4
2589,11,0.0,0.6666666666666666
2589,12,0.2,0.2
2589,13,0.0,0.0
2589,15,0.0,0.0
2589,16,0.25,0.5
2589,17,0.4,0.6
2589,18,0.4,0.4
2589,19,0.0,0.0
2589,20,0.0,0.2
2589,21,0.0,0.2
2589,22,0.0,0.2
2589,23,0.0,0.0
2589,24,0.0,0.0
2590,01,0.6666666666666666,0.6666666666666666
2590,02,0.0,0.4
2590,03,0.0,0.2
2590,04,0.2,0.6
2590,05,0.5,1.0
2590,06,0.5,0.5
2590,07,0.0,0.0
2590,08,0.3333333333333333,0.3333333333333333
2590,09,0.4,0.4
2590,10,0.0,0.2
2590,11,0.2,0.4
2590,12,0.2,0.2
2590,13,0.0,0.0
2590,14,0.3333333333333333,0.6666666666666666
2590,15,0.4,0.4
2590,16,0.0,0.25
2590,17,0.2,0.8
2590,18,0.4,0.6
2590,19,0.25,0.5
2590,20,0.6,0.6
2590,21,0.2,0.2
2590,22,0.0,0.3333333333333333
2590,23,0.2,0.2
2590,24,0.2,0.4
2591,01,0.25,0.25
2591,02,0.2,0.6
2591,03,0.4,0.4
2591,04,0.0,0.2
2591,05,0.2,0.4
2591,06,0.0,0.0
2591,07,0.0,0.2
2591,08,0.2,0.2
2591,09,0.0,0.2
2591,10,0.0,0.0
2591,11,0.0,0.4
2591,12,0.3333333333333333,0.3333333333333333
2591,13,0.0,0.0
2591,14,0.2,0.4
2591,15,0.3333333333333333,0.3333333333333333
2591,16,0.2,0.8
2591,17,0.0,0.2
2591,18,0.25,0.5
2591,19,0.0,0.4
2591,20,0.2,0.4
2591,21,0.0,0.0
2591,22,0.25,0.5
2591,23,0.4,0.8
2591,24,0.2,0.4
2592,01,0.3333333333333333,0.3333333333333333
2592,02,0.25,0.25
2592,03,0.3333333333333333,0.6666666666666666
2592,04,0.2,0.6
2592,05,0.0,0.0
2592,06,0.0,0.4
2592,07,0.0,0.0
2592,08,0.2,0.4
2592,09,0.2,0.4
2592,10,0.6666666666666666,0.6666666666666666
2592,11,0.0,0.2
2592,12,0.2,0.2
2592,13,0.2,0.4
2592,14,0.2,0.4
2592,15,0.2,0.4
2592,16,0.2,0.4
2592,17,0.4,0.4
2592,18,0.5,0.5
2592,19,0.0,0.0
2592,20,0.4,0.4
2592,21,0.6,0.6
2592,22,0.0,0.2
2592,23,0.0,0.6
2592,24,0.2,0.8
2593,01,0.2,0.6
2593,02,0.6,0.6
2593,03,0.2,0.6
2593,04,0.25,0.25
2593,05,0.2,0.2
2593,06,0.2,0.6
2593,07,0.2,0.6
2593,08,0.0,0.0
2593,09,0.0,0.6
2593,10,0.0,0.2
2593,11,0.2,0.4
2593,12,0.2,0.2
2593,13,0.25,0.5
2593,14,0.2,0.6
2593,15,0.0,0.3333333333333333
2593,16,0.2,0.4
2593,17,0.3333333333333333,0.3333333333333333
2593,18,0.0,0.0
2593,19,0.0,0.25
2593,20,0.2,0.6
2593,21,0.0,0.0
2593,22,0.6666666666666666,1.0
2593,23,0.0,0.2
2593,24,0.0,0.6
2594,01,0.2,0.4
2594,02,0.0,0.2
2594,03,1.0,1.0
2594,04,0.0,0.0
2594,05,0.2,0.2
2594,06,0.2,0.2
2594,07,0.0,0.6
2594,08,0.0,0.0
2594,09,0.0,0.5
2594,10,0.25,0.25
2594,11,0.0,0.0
2594,12,0.4,0.6
2594,13,0.0,0.0
2594,14,0.2,0.6
2594,15,0.0,0.0
2594,16,0.0,0.4
2594,17,0.0,0.0
2594,18,0.0,0.2
2594,19,0.2,0.6
2594,20,0.2,0.8
2594,21,0.5,0.5
2594,22,0.0,0.2
2594,23,0.0,0.3333333333333333
2594,24,0.0,0.0
2595,01,0.4,0.4
2595,02,0.25,0.5
2595,03,0.5,0.5
2595,04,0.0,0.2
2595,05,0.0,0.0
2595,06,0.4,0.4
2595,07,0.0,0.2
2595,08,0.0,0.0
2595,09,0.0,0.6666666666666666
2595,10,0.2,0.6
2595,11,0.2,0.2
2595,12,0.4,0.6
2595,13,0.4,0.4
2595,14,0.2,0.2
2595,15,0.0,0.0
2595,16,0.25,0.5
2595,17,0.4,0.4
2595,18,0.2,0.2
2595,19,0.2,0.6
2595,20,0.2,0.2
2595,21,0.0,0.6
2595,22,0.0,0.4
2595,23,0.2,0.2
2595,24,0.6,0.6
2596,01,0.0,0.0
2596,02,0.0,0.2
2596,03,0.25,0.25
2596,04,0.3333333333333333,0.3333333333333333
2596,05,0.2,0.6
2596,06,0.0,0.0
2596,07,0.2,0.2
2596,08,0.4,0.8
2596,09,0.0,0.2
2596,10,0.2,0.2
2596,11,0.3333333333333333,1.0
2596,12,0.6,0.6
2596,13,0.0,0.0
2596,14,0.2,0.4
2596,15,0.3333333333333333,0.3333333333333333
2596,16,0.0,0.5
2596,17,0.0,0.0
2596,18,0.4,0.4
2596,19,0.2,0.6
2596,20,0.2,0.4
2596,21,0.0,0.5
2596,22,0.0,0.5
2596,23,0.2,0.4
2596,24,0.4,0.4
2597,01,0.0,0.0
2597,02,0.0,0.2
2597,03,0.4,0.4
2597,04,0.2,0.2
2597,05,0.0,0.0
2597,06,0.25,0.5
2597,07,0.0,0.0
2597,08,0.2,0.6
2597,09,0.0,0.0
2597,10,0.25,0.25
2597,11,0.2,0.6
2597,12,0.2,0.2
2597,13,0.0,1.0
2597,14,0.2,0.8
2597,15,0.2,0.4
2597,16,0.0,0.2
2597,17,0.25,0.25
2597,18,0.0,0.4
2597,19,0.2,0.4
2597,20,0.4,0.6
2597,21,0.2,0.2
2597,22,0.4,0.6
2597,23,0.0,0.0
2597,24,0.0,0.6
2598,01,0.2,0.4
2598,02,0.2,0.2
2598,03,0.0,0.0
2598,04,0.0,0.0
2598,05,0.4,0.4
2598,06,0.3333333333333333,0.3333333333333333
2598,07,0.0,0.0
2598,08,0.6666666666666666,0.6666666666666666
2598,09,0.2,0.6
2598,10,0.0,0.0
2598,11,0.2,0.2
2598,12,0.0,0.0
2598,13,0.0,0.4
2598,14,0.0,0.25
2598,15,0.2,0.6
2598,16,0.2,0.2
2598,17,0.2,0.2
2598,18,0.0,0.2
2598,19,0.5,0.5
2598,20,0.2,0.2
2598,21,0.3333333333333333,0.3333333333333333
2598,22,0.0,0.0
2598,23,0.3333333333333333,0.3333333333333333
2598,24,0.0,0.2
2599,01,0.0,0.0
2599,02,0.0,0.25
2599,03,0.2,0.4
2599,04,0.0,0.3333333333333333
2599,05,0.4,0.4
2599,06,0.0,0.0
2599,07,0.2,0.6
2599,08,0.4,0.6
2599,09,0.4,0.4
2599,10,0.3333333333333333,0.3333333333333333
2599,11,0.3333333333333333,1.0
2599,12,0.3333333333333333,0.3333333333333333
2599,13,0.2,0.4
2599,14,0.4,0.4
2599,15,0.4,0.4
2599,16,0.2,0.2
2599,17,0.5,0.5
2599,18,0.0,0.25
2599,19,0.0,0.0
2599,20,0.0,0.0
2599,21,0.3333333333333333,0.3333333333333333
2599,22,0.0,0.0
2599,23,0.3333333333333333,0.3333333333333333
2599,24,0.0,0.0
2600,01,0.4,0.4
2600,02,0.0,0.25
2600,03,0.0,0.0
2600,04,0.0,0.0
2600,05,0.75,0.75
2600,06,0.0,0.2
2600,07,0.0,0.2
2600,08,0.25,0.25
2600,09,0.0,0.0
2600,10,0.2,0.2
2600,11,0.0,0.2
2600,12,0.0,0.25
2600,13,0.2,0.6
2600,14,0.2,0.2
2600,15,0.0,0.2
2600,16,0.4,0.4
2600,17,0.25,0.25
2600,18,0.0,0.0
2600,19,0.3333333333333333,0.3333333333333333
2600,20,0.0,0.0
2600,21,0.0,0.25
2600,22,0.0,0.0
2600,23,0.0,0.2
2600,24,0.0,0.0
2601,01,0.2,0.2
2601,02,0.4,0.6
2601,03,0.2,0.4
2601,04,0.4,0.8
2601,05,0.0,0.2
2601,06,0.0,0.0
2601,07,0.2,0.4
2601,08,0.0,0.2
2601,09,0.0,0.3333333333333333
2601,10,0.2,0.6
2601,11,0.2,0.6
2601,12,0.0,0.0
2601,13,0.6666666666666666,1.0
2601,14,0.2,0.4
2601,15,0.0,0.4
2601,16,0.0,0.0
2601,17,0.2,0.2
2601,18,0.0,0.4
2601,19,0.4,0.4
2601,20,0.2,0.4
2601,21,0.0,0.2
2601,22,0.6,0.8
2601,23,0.0,0.0
2601,24,0.5,0.75
2602,01,0.0,0.3333333333333333
2602,02,0.25,0.25
2602,03,0.0,0.25
2602,04,0.0,0.0
2602,05,0.0,0.0
2602,06,0.0,0.0
2602,07,0.0,0.0
2602,08,0.0,0.4
2602,09,0.2,0.4
2602,10,0.0,0.3333333333333333
2602,11,0.0,0.3333333333333333
2602,12,0.4,0.4
2602,13,0.0,0.0
2602,14,0.0,0.0
2602,15,0.2,0.4
2602,16,0.2,0.4
2602,17,0.4,0.4
2602,18,0.3333333333333333,0.3333333333333333
2602,19,0.2,0.8
2602,20,0.2,0.2
2602,21,0.5,1.0
2602,22,0.2,0.4
2602,23,0.6,0.8
2602,24,0.0,0.0
2603,01,0.2,0.4
2603,02,0.2,0.2
2603,03,0.0,0.0
2603,04,0.4,0.6
2603,05,0.0,0.4
2603,06,0.4,0.4
2603,07,0.0,0.2
2603,08,0.4,0.4
2603,09,0.5,0.5
2603,10,0.2,0.2
2603,11,0.4,0.6
2603,12,0.2,0.2
2603,13,0.0,0.4
2603,14,0.5,0.75
2603,15,0.2,0.2
2603,16,0.25,0.75
2603,17,0.0,0.0
2603,18,0.2,0.6
2603,19,0.4,0.6
2603,20,0.2,0.8
2603,21,0.2,0.2
2603,22,0.2,0.6
2603,23,0.2,0.4
2603,24,0.4,0.4
2604,01,0.0,0.4
2604,02,0.25,0.25
2604,03,0.0,0.25
2604,04,0.0,0.0
2604,05,0.0,0.25
2604,06,0.0,0.0
2604,07,0.0,0.0
2604,08,0.4,0.6
2604,09,0.0,0.3333333333333333
2604,10,0.0,0.0
2604,11,0.0,0.2
2604,12,0.0,0.0
2604,13,0.0,0.3333333333333333
2604,14,0.0,0.0
2604,15,0.4,0.4
2604,16,0.0,0.6666666666666666
2604,17,0.0,1.0
2604,18,0.5,0.5
2604,19,0.0,0.2
2604,20,0.0,0.2
2604,21,0.0,0.2
2604,22,0.0,0.4
2604,23,0.6666666666666666,1.0
2604,24,0.2,0.4
2605,01,0.2,0.4
2605,02,0.0,0.0
2605,03,0.0,0.0
2605,04,0.3333333333333333,0.3333333333333333
2605,05,0.2,0.4
2605,06,0.5,0.5
2605,07,0.3333333333333333,0.6666666666666666
2605,08,0.2,0.4
2605,09,0.0,0.2
2605,10,0.0,0.0
2605,11,0.0,0.25
2605,12,0.0,0.2
2605,13,0.2,0.2
2605,14,0.0,0.2
2605,15,0.0,0.25
2605,16,0.0,0.4
2605,17,0.5,0.5
2605,18,0.25,0.25
2605,19,0.4,0.4
2605,20,0.0,0.0
2605,21,0.6,0.6
2605,22,0.25,0.5
2605,23,0.25,0.5
2605,24,0.25,0.25
2606,01,0.25,0.25
2606,02,0.2,0.2
2606,03,0.25,0.75
2606,04,0.0,0.4
2606,05,0.4,0.6
2606,06,0.2,0.6
2606,07,0.2,0.2
2606,08,0.2,0.2
2606,09,0.2,0.4
2606,10,0.0,0.25
2606,11,0.2,0.8
2606,12,0.0,0.4
2606,13,0.3333333333333333,0.3333333333333333
2606,14,0.0,0.2
2606,15,0.0,0.0
2606,16,0.0,0.5
2606,17,0.4,0.6
2606,18,0.2,0.2
2606,19,0.0,0.25
2606,20,0.2,0.4
2606,21,0.2,0.2
2606,22,0.0,0.2
2606,23,0.2,0.4
2606,24,0.0,1.0
2607,01,0.2,0.2
2607,02,0.2,0.4
2607,03,0.2,0.2
2607,04,0.0,0.4
2607,05,0.0,0.0
2607,06,0.0,0.4
2607,07,0.0,0.0
2607,08,0.2,0.2
2607,09,0.0,0.0
2607,10,0.4,0.6
2607,11,0.0,0.0
2607,12,0.0,0.0
2607,13,0.25,0.25
2607,14,0.0,0.0
2607,15,0.0,0.2
2607,16,0.0,0.2
2607,17,0.2,0.2
2607,18,0.0,0.3333333333333333
2607,19,0.0,0.0
2607,20,0.0,0.2
2607,21,0.2,0.4
2607,22,0.3333333333333333,0.6666666666666666
2607,23,0.2,0.4
2607,24,0.6,0.6
2608,01,0.0,0.2
2608,02,0.2,0.2
2608,03,0.0,0.2
2608,04,0.0,0.25
2608,05,0.25,0.5
2608,06,0.0,0.0
2608,07,0.0,0.0
2608,08,0.2,0.6
2608,09,0.4,0.4
2608,10,0.2,0.4
2608,11,0.2,0.6
2608,12,0.0,0.0
2608,13,0.0,0.4
2608,14,0.0,0.2
2608,15,0.0,0.75
2608,16,0.0,0.2
2608,17,0.0,0.2
2608,18,0.6,0.8
2608,19,0.5,1.0
2608,20,0.4,0.8
2608,21,0.0,0.0
2608,22,0.0,0.2
2608,23,0.0,0.2
2608,24,0.0,0.5
2609,01,0.0,0.0
2609,02,0.0,0.0
2609,03,0.0,0.5
2609,04,0.2,0.4
2609,05,0.0,0.0
2609,06,0.2,0.4
2609,07,0.0,0.0
2609,08,0.2,0.4
2609,09,0.0,0.6666666666666666
2609,10,0.0,0.0
2609,11,0.2,0.4
2609,12,0.4,0.8
2609,13,0.0,0.2
2609,14,0.0,0.2
2609,15,0.0,0.0
2609,16,0.3333333333333333,0.3333333333333333
2609,17,0.0,0.4
2609,18,0.0,1.0
2609,19,0.4,0.6
2609,20,0.2,0.4
2609,21,0.0,0.0
2609,22,0.0,0.0
2609,23,0.0,0.0
2609,24,0.25,0.75
2610,01,0.0,0.0
2610,02,0.2,0.4
2610,03,0.0,0.0
2610,04,0.0,0.2
2610,05,0.2,0.4
2610,06,0.0,0.2
2610,07,0.4,0.6
2610,08,0.25,0.25
2610,09,0.0,0.6666666666666666
2610,10,0.2,0.2
2610,11,0.0,0.0
2610,12,0.0,0.5
2610,13,0.5,0.5
2610,14,0.0,0.0
2610,15,0.3333333333333333,0.3333333333333333
2610,16,0.0,0.0
2610,17,0.2,0.8
2610,18,0.0,0.0
2610,19,0.75,0.75
2610,20,0.2,0.4
2610,21,0.0,0.4
2610,22,0.3333333333333333,0.6666666666666666
2610,23,0.2,0.4
2610,24,0.2,0.6
2611,01,0.25,0.25
2611,02,0.0,0.2
2611,03,0.4,0.4
2611,04,0.3333333333333333,0.3333333333333333
2611,05,0.25,0.25
2611,06,0.2,0.2
2611,07,0.2,0.2
2611,08,0.0,0.3333333333333333
2611,09,0.2,0.4
2611,10,0.2,0.6
2611,11,0.2,0.4
2611,12,0.0,0.25
2611,13,0.2,0.2
2611,14,0.2,0.2
2611,15,0.2,0.2
2611,16,0.0,0.0
2611,17,0.2,0.4
2611,18,0.0,0.0
2611,19,0.4,0.6
2611,20,0.2,0.2
2611,21,0.5,0.5
2611,22,0.0,0.25
2611,23,0.2,0.6
2611,24,0.0,0.25
2612,01,0.0,0.6
2612,02,0.4,0.6
2612,03,0.2,0.6
2612,04,0.2,0.2
2612,05,0.6,0.6
2612,06,0.25,0.5
2612,07,0.2,0.4
2612,08,0.2,0.6
2612,09,0.2,0.4
2612,10,0.0,0.2
2612,11,0.0,0.0
2612,12,0.2,0.2
2612,13,0.3333333333333333,0.6666666666666666
2612,14,0.0,0.0
2612,15,0.0,0.2
2612,16,0.0,0.0
2612,17,0.25,0.75
2612,18,0.2,0.2
2612,19,0.6666666666666666,0.6666666666666666
2612,20,0.4,0.6
2612,21,0.4,0.6
2612,22,0.0,0.0
2612,23,0.0,0.8
2612,24,0.0,0.0
2613,01,0.0,0.0
2613,02,0.0,0.0
2613,03,0.5,0.75
2613,04,0.2,0.2
2613,05,0.2,0.4
2613,06,0.0,0.4
2613,07,0.0,0.25
2613,08,0.4,0.4
2613,09,0.3333333333333333,0.3333333333333333
2613,10,0.0,0.0
2613,11,0.2,0.2
2613,12,0.0,0.0
2613,13,0.2,0.4
2613,14,0.25,0.5
2613,15,0.25,0.5
2613,16,0.0,0.0
2613,17,0.0,0.0
2613,18,0.2,0.4
2613,19,0.0,0.0
2613,20,0.0,0.4
2613,21,0.0,0.0
2613,22,0.0,0.0
2613,23,0.2,0.6
2613,24,0.4,0.4
2614,01,0.0,0.2
2614,02,0.25,0.5
2614,03,0.3333333333333333,0.3333333333333333
2614,04,0.6666666666666666,0.6666666666666666
2614,05,0.0,0.0
2614,06,0.0,0.2
2614,07,0.2,0.4
2614,08,0.2,0.2
2614,09,0.4,0.4
2614,10,0.0,0.2
2614,11,0.0,0.4
2614,12,0.0,0.2
2614,13,0.25,0.25
2614,14,0.25,0.5
2614,15,0.25,0.5
2614,16,0.2,0.2
2614,17,0.0,0.0
2614,18,0.6,1.0
2614,19,0.0,0.0
2614,20,0.25,0.25
2614,21,0.2,0.2
2614,22,0.2,0.2
2614,23,0.0,0.75
2614,24,0.2,0.8
2615,01,0.0,0.0
2615,02,0.2,0.4
2615,03,0.2,0.4
2615,04,0.2,0.4
2615,05,0.2,0.2
2615,06,0.0,0.0
2615,07,0.6,0.6
2615,08,0.4,0.4
2615,09,0.2,0.4
2615,10,0.6,0.6
2615,11,0.0,0.2
2615,12,0.0,0.25
2615,13,0.0,0.0
2615,14,0.25,0.25
2615,15,0.0,0.25
2615,16,0.0,0.0
2615,17,0.0,0.0
2615,18,0.2,0.4
2615,19,0.0,1.0
2615,20,0.2,0.6
2615,21,0.0,0.2
2615,22,0.0,0.0
2615,23,0.2,0.6
2615,24,0.2,0.2
2616,01,0.2,0.2
2616,02,0.2,0.4
2616,03,0.0,0.0
2616,04,0.0,0.0
2616,05,0.25,0.5
2616,06,0.0,0.4
2616,07,0.0,0.0
2616,08,0.2,0.2
2616,09,0.0,0.0
2616,10,0.4,0.6
2616,11,0.3333333333333333,0.3333333333333333
